"seq_id","COG","COG_categories","description"
"210702-DFI.5.16","COG1162@2","S","One of several proteins that assist in the late maturation steps of the functional core of the 30S ribosomal subunit. Helps release RbfA from mature subunits. May play a role in the assembly of ribosomal proteins into the subunit. Circularly permuted GTPase that catalyzes slow GTP hydrolysis, GTPase activity is stimulated by the 30S ribosomal subunit"
"210702-DFI.5.16","COG0036@2","G","Belongs to the ribulose-phosphate 3-epimerase family"
"210702-DFI.5.16","COG1564@2","H","thiamine pyrophosphokinase"
"210702-DFI.5.16","COG1283@2","P","Na Pi-cotransporter"
"210702-DFI.5.16","COG0591@2","E","COG COG0591 Na proline symporter"
"210702-DFI.5.16","COG1576@2","J","Specifically methylates the pseudouridine at position 1915 (m3Psi1915) in 23S rRNA"
"210702-DFI.5.16","COG1576@2","J","Specifically methylates the pseudouridine at position 1915 (m3Psi1915) in 23S rRNA"
"210702-DFI.5.16","COG0561@2","S","Cof-like hydrolase"
"210702-DFI.5.16","COG1316@2","K","Cell envelope-like function transcriptional attenuator common domain protein"
"210702-DFI.5.16","COG0528@2","F","Catalyzes the reversible phosphorylation of UMP to UDP"
"210702-DFI.5.16","COG0233@2","J","Responsible for the release of ribosomes from messenger RNA at the termination of protein biosynthesis. May increase the efficiency of translation by recycling ribosomes from one round of translation to another"
"210702-DFI.5.16","COG0020@2","H","Catalyzes the condensation of isopentenyl diphosphate (IPP) with allylic pyrophosphates generating different type of terpenoids"
"210702-DFI.5.16","COG0575@2","I","Belongs to the CDS family"
"210702-DFI.5.16","COG0806@2","J","An accessory protein needed during the final step in the assembly of 30S ribosomal subunit, possibly for assembly of the head region. Probably interacts with S19. Essential for efficient processing of 16S rRNA. May be needed both before and after RbfA during the maturation of 16S rRNA. It has affinity for free ribosomal 30S subunits but not for 70S ribosomes"
"210702-DFI.5.16","COG1309@2","K","Bacterial regulatory proteins, tetR family"
"210702-DFI.5.16","COG0743@2","I","Catalyzes the NADP-dependent rearrangement and reduction of 1-deoxy-D-xylulose-5-phosphate (DXP) to 2-C-methyl-D-erythritol 4-phosphate (MEP)"
"210702-DFI.5.16","COG0750@2","M","zinc metalloprotease"
"210702-DFI.5.16","COG0821@2","I","Converts 2C-methyl-D-erythritol 2,4-cyclodiphosphate (ME-2,4cPP) into 1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate"
"210702-DFI.5.16","COG2176@2","L","Required for replicative DNA synthesis. This DNA polymerase also exhibits 3' to 5' exonuclease activity"
"210702-DFI.5.16","COG1674@2","D","FtsK SpoIIIE"
"210702-DFI.5.16","COG0195@2","K","Participates in both transcription termination and antitermination"
"210702-DFI.5.16","COG2740@2","K","Nucleic-acid-binding protein implicated in transcription termination"
"210702-DFI.5.16","COG1358@2","J","ncRNA processing"
"210702-DFI.5.16","COG0532@2","J","One of the essential components for the initiation of protein synthesis. Protects formylmethionyl-tRNA from spontaneous hydrolysis and promotes its binding to the 30S ribosomal subunits. Also involved in the hydrolysis of GTP during the formation of the 70S ribosomal complex"
"210702-DFI.5.16","COG0618@2","J","domain protein"
"210702-DFI.5.16","COG0130@2","J","Responsible for synthesis of pseudouridine from uracil- 55 in the psi GC loop of transfer RNAs"
"210702-DFI.5.16","COG0196@2","H","Belongs to the ribF family"
"210702-DFI.5.16","COG2340@2","M","hydrolase, family 9"
"210702-DFI.5.16","COG3210@2","M","hydrolase, family 9"
"210702-DFI.5.16","COG1883@2","C","decarboxylase beta subunit"
"210702-DFI.5.16","COG5016@2","C","carboxylase"
"210702-DFI.5.16","COG2081@2","S","Flavoprotein family"
"210702-DFI.5.16","32U21@2","S","Helix-turn-helix domain"
"210702-DFI.5.16","COG0539@2","J","Catalyzes the conversion of 1-hydroxy-2-methyl-2-(E)- butenyl 4-diphosphate (HMBPP) into a mixture of isopentenyl diphosphate (IPP) and dimethylallyl diphosphate (DMAPP). Acts in the terminal step of the DOXP MEP pathway for isoprenoid precursor biosynthesis"
"210702-DFI.5.16","COG0761@2","J","Catalyzes the conversion of 1-hydroxy-2-methyl-2-(E)- butenyl 4-diphosphate (HMBPP) into a mixture of isopentenyl diphosphate (IPP) and dimethylallyl diphosphate (DMAPP). Acts in the terminal step of the DOXP MEP pathway for isoprenoid precursor biosynthesis"
"210702-DFI.5.16","COG3359@2","L","Psort location Cytoplasmic, score"
"210702-DFI.5.16","COG0632@2","L","The RuvA-RuvB complex in the presence of ATP renatures cruciform structure in supercoiled DNA with palindromic sequence, indicating that it may promote strand exchange reactions in homologous recombination. RuvAB is a helicase that mediates the Holliday junction migration by localized denaturation and reannealing. RuvA stimulates, in the presence of DNA, the weak ATPase activity of RuvB"
"210702-DFI.5.16","COG2255@2","L","The RuvA-RuvB complex in the presence of ATP renatures cruciform structure in supercoiled DNA with palindromic sequence, indicating that it may promote strand exchange reactions in homologous recombination. RuvAB is a helicase that mediates the Holliday junction migration by localized denaturation and reannealing"
"210702-DFI.5.16","COG3027@2","D","Activator of cell division through the inhibition of FtsZ GTPase activity, therefore promoting FtsZ assembly into bundles of protofilaments necessary for the formation of the division Z ring. It is recruited early at mid-cell but it is not essential for cell division"
"210702-DFI.5.16","COG1191@2","K","Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released"
"210702-DFI.5.16","30SNR@2","S","COG NOG23194 non supervised orthologous group"
"210702-DFI.5.16","COG0826@2","O","peptidase U32"
"210702-DFI.5.16","COG0772@2","D","Belongs to the SEDS family"
"210702-DFI.5.16","COG0768@2","M","Penicillin-binding Protein"
"210702-DFI.5.16","COG0494@2","L","Belongs to the Nudix hydrolase family"
"210702-DFI.5.16","COG4509@2","S","sortase, SrtB family"
"210702-DFI.5.16","COG1404@2","O","Belongs to the peptidase S8 family"
"210702-DFI.5.16","COG1183@2","I","Psort location CytoplasmicMembrane, score"
"210702-DFI.5.16","COG0688@2","I","Catalyzes the formation of phosphatidylethanolamine (PtdEtn) from phosphatidylserine (PtdSer)"
"210702-DFI.5.16","COG1321@2","K","iron dependent repressor"
"210702-DFI.5.16","COG1918@2","P","Fe2 transport system protein A"
"210702-DFI.5.16","COG1918@2","P","Fe2 transport system protein A"
"210702-DFI.5.16","COG0370@2","P","transporter of a GTP-driven Fe(2 ) uptake system"
"210702-DFI.5.16","COG3363@2","F","IMP cyclohydrolase-like protein"
"210702-DFI.5.16","COG0138@2","F","Bifunctional purine biosynthesis protein PurH"
"210702-DFI.5.16","COG0457@2","S","Tetratricopeptide repeat protein"
"210702-DFI.5.16","COG2357@2","T","RelA SpoT domain protein"
"210702-DFI.5.16","COG0144@2","J","NOL1 NOP2 sun family"
"210702-DFI.5.16","COG3270@2","J","NOL1 NOP2 sun family"
"210702-DFI.5.16","COG0300@2","S","Psort location Cytoplasmic, score"
"210702-DFI.5.16","COG0564@2","J","Responsible for synthesis of pseudouridine from uracil"
"210702-DFI.5.16","COG3331@2","L","Endonuclease that resolves Holliday junction intermediates in genetic recombination. Cleaves mobile four-strand junctions by introducing symmetrical nicks in paired strands. Promotes annealing of linear ssDNA with homologous dsDNA. Required for DNA repair, homologous recombination and chromosome segregation"
"210702-DFI.5.16","COG3705@2","E","Required for the first step of histidine biosynthesis. May allow the feedback regulation of ATP phosphoribosyltransferase activity by histidine"
"210702-DFI.5.16","COG0040@2","E","Catalyzes the condensation of ATP and 5-phosphoribose 1- diphosphate to form N'-(5'-phosphoribosyl)-ATP (PR-ATP). Has a crucial role in the pathway because the rate of histidine biosynthesis seems to be controlled primarily by regulation of HisG enzymatic activity"
"210702-DFI.5.16","COG0141@2","E","Catalyzes the sequential NAD-dependent oxidations of L- histidinol to L-histidinaldehyde and then to L-histidine"
"210702-DFI.5.16","COG0131@2","E","imidazoleglycerol-phosphate dehydratase"
"210702-DFI.5.16","COG0107@2","E","Catalyzes the hydrolysis of the adenine ring of phosphoribosyl-AMP"
"210702-DFI.5.16","COG0139@2","E","Catalyzes the hydrolysis of the adenine ring of phosphoribosyl-AMP"
"210702-DFI.5.16","COG0140@2","E","Catalyzes the hydrolysis of the adenine ring of phosphoribosyl-AMP"
"210702-DFI.5.16","COG0013@2","J","Catalyzes the attachment of alanine to tRNA(Ala) in a two-step reaction alanine is first activated by ATP to form Ala- AMP and then transferred to the acceptor end of tRNA(Ala). Also edits incorrectly charged Ser-tRNA(Ala) and Gly-tRNA(Ala) via its editing domain"
"210702-DFI.5.16","COG0828@2","J","Belongs to the bacterial ribosomal protein bS21 family"
"210702-DFI.5.16","3259F@2","S","YabP family"
"210702-DFI.5.16","COG0561@2","S","Sporulation protein YqfD"
"210702-DFI.5.16","COG0319@2","F","Single strand-specific metallo-endoribonuclease involved in late-stage 70S ribosome quality control and in maturation of the 3' terminus of the 16S rRNA"
"210702-DFI.5.16","COG1470@2","D","Protein of unknown function (DUF3048) C-terminal domain"
"210702-DFI.5.16","COG2081@2","S","Flavoprotein family"
"210702-DFI.5.16","COG2509@2","H","'oxidoreductase"
"210702-DFI.5.16","COG0263@2","E","Catalyzes the transfer of a phosphate group to glutamate to form L-glutamate 5-phosphate"
"210702-DFI.5.16","COG4224@2","S","UPF0291 protein"
"210702-DFI.5.16","COG0212@2","H","Belongs to the 5-formyltetrahydrofolate cyclo-ligase family"
"210702-DFI.5.16","COG1752@2","S","Phospholipase, patatin family"
"210702-DFI.5.16","COG0621@2","J","Catalyzes the methylthiolation of N6- (dimethylallyl)adenosine (i(6)A), leading to the formation of 2- methylthio-N6-(dimethylallyl)adenosine (ms(2)i(6)A) at position 37 in tRNAs that read codons beginning with uridine"
"210702-DFI.5.16","COG0249@2","L","that it carries out the mismatch recognition step. This protein has a weak ATPase activity"
"210702-DFI.5.16","COG0749@2","L","In addition to polymerase activity, this DNA polymerase exhibits 5'-3' exonuclease activity"
"210702-DFI.5.16","COG0057@2","G","Belongs to the glyceraldehyde-3-phosphate dehydrogenase family"
"210702-DFI.5.16","COG1387@2","E","Histidinol phosphate phosphatase, HisJ family"
"210702-DFI.5.16","COG0482@2","J","Catalyzes the 2-thiolation of uridine at the wobble position (U34) of tRNA, leading to the formation of s(2)U34"
"210702-DFI.5.16","COG1104@2","E","Master enzyme that delivers sulfur to a number of partners involved in Fe-S cluster assembly, tRNA modification or cofactor biosynthesis. Catalyzes the removal of elemental sulfur atoms from cysteine to produce alanine. Functions as a sulfur delivery protein for Fe-S cluster synthesis onto IscU, an Fe-S scaffold assembly protein, as well as other S acceptor proteins"
"210702-DFI.5.16","COG0534@2","V","Psort location CytoplasmicMembrane, score"
"210702-DFI.5.16","COG2025@2","C","electron transfer flavoprotein"
"210702-DFI.5.16","COG2086@2","C","electron transfer flavoprotein"
"210702-DFI.5.16","COG1960@2","C","acyl-CoA dehydrogenase"
"210702-DFI.5.16","COG1250@2","I","3-hydroxyacyl-CoA dehydrogenase, NAD binding domain"
"210702-DFI.5.16","332G5@2","S","Psort location CytoplasmicMembrane, score"
"210702-DFI.5.16","COG1024@2","I","Belongs to the enoyl-CoA hydratase isomerase family"
"210702-DFI.5.16","COG0183@2","I","Belongs to the thiolase family"
"210702-DFI.5.16","COG1032@2","C","UPF0313 protein"
"210702-DFI.5.16","COG1077@2","D","Cell division protein FtsA"
"210702-DFI.5.16","COG0464@2","O","ATPase activity"
"210702-DFI.5.16","COG0358@2","L","DNA primase activity"
"210702-DFI.5.16","32ZK1@2","S","Psort location"
"210702-DFI.5.16","COG0705@2","S","PFAM Rhomboid family"
"210702-DFI.5.16","33Q30@2","S","Zinc finger domain"
"210702-DFI.5.16","COG0262@2","H","Key enzyme in folate metabolism. Catalyzes an essential reaction for de novo glycine and purine synthesis, and for DNA precursor synthesis"
"210702-DFI.5.16","COG0207@2","F","Catalyzes the reductive methylation of 2'-deoxyuridine- 5'-monophosphate (dUMP) to 2'-deoxythymidine-5'-monophosphate (dTMP) while utilizing 5,10-methylenetetrahydrofolate (mTHF) as the methyl donor and reductant in the reaction, yielding dihydrofolate (DHF) as a by-product. This enzymatic reaction provides an intracellular de novo source of dTMP, an essential precursor for DNA biosynthesis"
"210702-DFI.5.16","2ZGYJ@2","K","Helix-turn-helix domain"
"210702-DFI.5.16","COG1242@2","S","radical SAM protein, TIGR01212 family"
"210702-DFI.5.16","COG1227@2","C","domain protein"
"210702-DFI.5.16","COG0458@2","F","Carbamoyl-phosphate synthetase ammonia chain"
"210702-DFI.5.16","COG0505@2","F","Belongs to the CarA family"
"210702-DFI.5.16","COG1636@2","C","Catalyzes the conversion of epoxyqueuosine (oQ) to queuosine (Q), which is a hypermodified base found in the wobble positions of tRNA(Asp), tRNA(Asn), tRNA(His) and tRNA(Tyr)"
"210702-DFI.5.16","COG4905@2","S","Psort location CytoplasmicMembrane, score"
"210702-DFI.5.16","COG0245@2","I","Involved in the biosynthesis of isopentenyl diphosphate (IPP) and dimethylallyl diphosphate (DMAPP), two major building blocks of isoprenoid compounds. Catalyzes the conversion of 4- diphosphocytidyl-2-C-methyl-D-erythritol 2-phosphate (CDP-ME2P) to 2-C-methyl-D-erythritol 2,4-cyclodiphosphate (ME-CPP) with a corresponding release of cytidine 5-monophosphate (CMP)"
"210702-DFI.5.16","COG4932@2","M","Psort location Cellwall, score"
"210702-DFI.5.16","COG5279@2","D","transglutaminase"
"210702-DFI.5.16","COG0165@2","E","argininosuccinate lyase"
"210702-DFI.5.16","COG1191@2","K","Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released"
"210702-DFI.5.16","COG4108@2","J","Increases the formation of ribosomal termination complexes and stimulates activities of RF-1 and RF-2. It binds guanine nucleotides and has strong preference for UGA stop codons. It may interact directly with the ribosome. The stimulation of RF- 1 and RF-2 is significantly reduced by GTP and GDP, but not by GMP"
"210702-DFI.5.16","COG1813@2","K","Psort location Cytoplasmic, score"
"210702-DFI.5.16","COG2091@2","H","lysine biosynthetic process via aminoadipic acid"
"210702-DFI.5.16","COG1511@2","S","Tubulin like"
"210702-DFI.5.16","COG1432@2","NU","Psort location Cytoplasmic, score"
"210702-DFI.5.16","COG1115@2","E","amino acid carrier protein"
"210702-DFI.5.16","COG0577@2","V","COG0577 ABC-type antimicrobial peptide transport system, permease component"
"210702-DFI.5.16","COG1136@2","V","ATPases associated with a variety of cellular activities"
"210702-DFI.5.16","COG1309@2","K","Bacterial regulatory proteins, tetR family"
"210702-DFI.5.16","COG0720@2","H","6-pyruvoyl tetrahydropterin synthase"
"210702-DFI.5.16","COG1215@2","M","PFAM Glycosyl transferase family 2"
"210702-DFI.5.16","COG1433@2","S","Putative redox-active protein (C_GCAxxG_C_C)"
"210702-DFI.5.16","2ZNKB@2","S","Transmembrane exosortase (Exosortase_EpsH)"
"210702-DFI.5.16","COG4021@2","S","tRNAHis guanylyltransferase"
"210702-DFI.5.16","COG0720@2","H","6-pyruvoyl tetrahydropterin synthase"
"210702-DFI.5.16","COG1167@2","EK","Psort location Cytoplasmic, score"
"210702-DFI.5.16","COG2013@2","S","TIGR00266 family"
"210702-DFI.5.16","COG0834@2","ET","Belongs to the bacterial solute-binding protein 3 family"
"210702-DFI.5.16","COG0765@2","P","Abc transporter"
"210702-DFI.5.16","COG1126@2","E","abc transporter atp-binding protein"
"210702-DFI.5.16","COG0458@2","F","Belongs to the CarB family"
"210702-DFI.5.16","COG0596@2","S","Alpha/beta hydrolase family"
"210702-DFI.5.16","2ZBW6@2","S","L-2-amino-thiazoline-4-carboxylic acid hydrolase"
